"","Street","City","State.Code","Zip.Code"
"7254","100 S BRANDYWINE AVE","SCHENECTADY","NY",12307
"7255","80 WEST ST","SPRING VALLEY","NY",10977
"7256","305 S HAMILTON ST","PAINTED POST","NY",14870
"7257","864 ALBANY ST","SCHENECTADY","NY",12307
"7258","249 MAIN STREET","STATEN ISLAND","NY",10307
"7259","508 MIDLAND AVENUE","STATEN ISLAND","NY",10306
"7260","16 1ST AVENUE","BRENTWOOD","NY",11717
"7261","325 WASHINGTON AVE","BRENTWOOD","NY",11717
"7262","1905 SUNRISE HWY","BAY SHORE","NY",11706
"7263","1613 MAIN ST","WOODHULL","NY",14898
"7264","38 AUBURN RD US 5 & 20","SENECA FALLS","NY",13148
"7265","181 PARK AVENUE","MASSENA","NY",13662
"7266","3785 VICTORY BLVD  STORE B #","STATEN ISLAND","NY",10314
"7267","253 2ND AVE","BRENTWOOD","NY",11717
"7268","571 MAPLE AVE","SARATOGA SPRINGS","NY",12866
"7269","1701 N STRONG AVE","COPIAGUE","NY",11726
"7270","147 FINGERBOARD ROAD","STATEN ISLAND","NY",10305
"7271","1038 ISLIP AVE","BRENTWOOD","NY",11717
"7272","99 ADELAIDE AVE","EAST MORICHES","NY",11940
"7273","3522 STATE ST #","NISKAYUNA","NY",12304
"7274","2740 HAMBURG ST","SCHENECTADY","NY",12303
"7275","119 MAIN ST NANUET MALL","NANUET","NY",10954
"7276","481 PARK AVE #","LINDENHURST","NY",11757
"7277","575 NESCONSET HWY #","HAUPPAUGE","NY",11788
"7278","255-257 MEDFORD AVENUE","PATCHOGUE","NY",11772
"7279","278 SAND LANE","STATEN ISLAND","NY",10305
"7280","560 MIDDLE COUNTRY RD #","ST JAMES","NY",11780
"7281","303 SARATOGA ROAD","SCHENECTADY","NY",12302
"7282","1021 POST AVE","STATEN ISLAND","NY",10302
"7283","822 CRANE ST","SCHENECTADY","NY",12303
"7284","102 CANTON ROAD","RENSSELAER FALLS","NY",13680
"7285","146 E ORVIS ST","MASSENA","NY",13662
"7286","442 BALLTOWN RD #","SCHENECTADY","NY",12304
"7287","33 N LIBERTY DR","STONY POINT","NY",10980
"7288","1430 RICHMOND AVE","STATEN ISLAND","NY",10314
"7289","235 N GRAND ST","COBLESKILL","NY",12043
"7290","30 COURT ST SUITE B","CANTON","NY",13617
"7291","955 MANOR RD","STATEN ISLAND","NY",10314
"7292","1028 STATE ST","SCHENECTADY","NY",12307
"7293","170 W RAILROAD AVE","GARNERVILLE","NY",10923
"7294","717 NOTT ST","SCHENECTADY","NY",12308
"7295","1309 ALTAMONT AVE","SCHENECTADY","NY",12303
"7296","2754 HYLAN BLVD","STATEN ISLAND","NY",10306
"7297","348 BROADWAY","SARATOGA SPRINGS","NY",12866
"7298","198 CANAL ST","STATEN ISLAND","NY",10304
"7299","1768 OLD COUNTRY ROAD#","RIVERHEAD","NY",11901
"7300","28 VAN WYCK RD","BLAUVELT","NY",10913
"7301","2820 MIDDLE COUNTRY ROAD","LAKE GROVE","NY",11755
"7302","155-157 PORT RICHMOND AVE","STATEN ISLAND","NY",10302
"7303","133 SOUTH COUNTRY ROAD","BELLPORT","NY",11713
"7304","582 MIDLAND AVE","STATEN ISLAND","NY",10306
"7305","2270 HYLAN BLVD","STATEN ISLAND","NY",10306
"7306","15 PAGE AVE","STATEN ISLAND","NY",10309
"7307","7507 AMOY RD","STATEN ISLAND","NY",10307
"7308","185 W CLARKSTOWN RD","NEW CITY","NY",10956
"7309","1203 EASTERN AVENUE","SCHENECTADY","NY",12308
"7310","570 SUNRISE HWY","WEST ISLIP","NY",11795
"7311","908 STATE STREET #","OGDENSBURG","NY",13669
"7312","1268 STATE STREET #","SCHENECTADY","NY",12304
"7313","179-181 MERRICK RD #","AMITYVILLE","NY",11701
"7314","50 DEAUVILLE BLVD","COPIAGUE","NY",11726
"7315","655 ROSSVILLE AVE #","STATEN ISLAND","NY",10309
"7316","1616 MONTAUK HWY #","BRIDGEHAMPTON","NY",11932
"7317","614 PORT RICHMOND AVE","STATEN ISLAND","NY",10302
"7318","500 ISLIP AVE#","ISLIP","NY",11751
"7319","1399 MAIN ROAD","JAMESPORT","NY",11947
"7320","205 FALL ST","SENECA FALLS","NY",13148
"7321","531 MONTAUK HWY #","WEST BABYLON","NY",11704
"7322","10 N BROADWAY","NYACK","NY",10960
"7323","140 PINE AIRE DR","BAY SHORE","NY",11706
"7324","604 FOREST AVE #","STATEN ISLAND","NY",10310
"7325","10 BELMONT AVE","WEST BABYLON","NY",11704
"7326","52-54 SUNRISE HWY#","LINDENHURST","NY",11757
"7327","89B DIVISION ST","SAG HARBOR","NY",11963
"7328","438 S FRANKLIN ST","WATKINS GLEN","NY",14891
"7329","330 W WASHINGTON ST","BATH","NY",14810
"7330","1769 MONTAUK HWY","BELLPORT","NY",11713
"7331","1102 CONGRESS ST","SCHENECTADY","NY",12303
"7332","360 WHEELER RD","HAUPPAUGE","NY",11788
"7333","234 MEDFORD AVENUE","PATCHOGUE","NY",11772
"7334","2154 DEER PARK AVE","DEER PARK","NY",11729
"7335","2462 MONTAUK HWY STORE #1 #","BRIDGEHAMPTON","NY",11932
"7336","607 OLD COUNTRY RD","RIVERHEAD","NY",11901
"7337","945 LITTLE EAST NECK RD","WEST BABYLON","NY",11704
"7338","68 W MAIN ST","BABYLON","NY",11702
"7339","19N MAIN ST","SPRING VALLEY","NY",10977
"7340","732 FOREST AVE","STATEN ISLAND","NY",10310
"7341","1201 E MONTAUK HWY#","EAST PATCHOGUE","NY",11772
"7342","4032 HYLAN BLVD","STATEN ISLAND","NY",10308
"7343","87 WEST AVE","SARATOGA SPRINGS","NY",12866
"7344","193 PORT RICHMOND AVE","STATEN ISLAND","NY",10302
"7345","50 FREEMANS BRIDGE RD","GLENVILLE","NY",12302
"7346","127 MORNINGSTAR RD","STATEN ISLAND","NY",10303
"7347","721 N BROADWAY","AMITYVILLE","NY",11701
"7348","350 FOREST AVE","STATEN ISLAND","NY",10301
"7349","1177 HYLAN BLVD","STATEN ISLAND","NY",10305
"7350","122 VICTORY HIGHWAY","PAINTED POST","NY",14870
"7351","640 ARTHUR KILL RD#","STATEN ISLAND","NY",10312
"7352","173 MARKET ST","POTSDAM","NY",13676
"7353","210 RT 9W","HAVERSTRAW","NY",10927
"7354","6226 LAIN RD","CANISTEO","NY",14823
"7355","2894 RICHMOND TERRACE","STATEN ISLAND","NY",10303
"7356","1986 HYLAN BLVD","STATEN ISLAND","NY",10306
"7357","72 S MAIN ST","NORWOOD","NY",13668
"7358","509 BURDECK ST","SCHENECTADY","NY",12306
"7359","700 CANTON ST","OGDENSBURG","NY",13669
"7360","1373 BAY ST","STATEN ISLAND","NY",10305
"7361","809 MIDDLE COUNTRY ROAD","MIDDLE ISLAND","NY",11953
"7362","3579 VICTORY BLVD","STATEN ISLAND","NY",10314
"7363","11979 E CORNING RD","CORNING","NY",14830
"7364","444 WAVERLY AVE","PATCHOGUE","NY",11772
"7365","1631 VAN VRANKEN AVE #","SCHENECTADY","NY",12308
"7366","3239 SUNRISE HWY","ISLIP TERRACE","NY",11752
"7367","2003 VAN VRANKEN AVE","SCHENECTADY","NY",12308
"7368","140 MORNING STAR RD","STATEN ISLAND","NY",10303
"7369","766 EASTERN AVE","SCHENECTADY","NY",12308
"7370","15 PARK AVE#","CLIFTON PARK","NY",12065
"7371","29 SOUTH MAIN STREET","SPRING VALLEY","NY",10977
"7372","56480 MAIN RD","SOUTHOLD","NY",11971
"7373","87 SUNSET AVE","WESTHAMPTON BEACH","NY",11978
"7374","1759 STATE ST","SCHENECTADY","NY",12304
"7375","514 TARGEE STREET","STATEN ISLAND","NY",10304
"7376","18-20 BROAD ST","SCHUYLERVILLE","NY",12871
"7377","701 CANTON ST #","OGDENSBURG","NY",13669
"7378","451 MCCLELLAN ST","SCHENECTADY","NY",12304
"7379","490 MAIN ST #","CENTER MORICHES","NY",11934
"7380","3159 SILVERBACK LN","PAINTED POST","NY",14870
"7381","9 MARKET ST","POTSDAM","NY",13676
"7382","814 EASTERN AVENUE","SCHENECTADY","NY",12308
"7383","316 EAST 4TH STREET","WATKINS GLEN","NY",14891
"7384","1 GARET PL #","COMMACK","NY",11725
"7385","140 LITTLE EAST NECK RD S","BABYLON","NY",11702
"7386","159 RAILROAD ST","RIVERHEAD","NY",11901
"7387","3000 FORD ST EXT","OGDENSBURG","NY",13669
"7388","623 LERCH RD","GENEVA","NY",14456
"7389","421 PULASKI ST","RIVERHEAD","NY",11901
"7390","234 N HAMILTON ST","PAINTED POST","NY",14870
"7391","96 VICTORY HWY #","PAINTED POST","NY",14870
"7392","408 ROSEVALE AVE","RONKONKOMA","NY",11779
"7393","1500 SUNRISE HWY","COPIAGUE","NY",11726
"7394","43 STEPHENVILLE ST","MASSENA","NY",13662
"7395","207 W PULTNEY ST","CORNING","NY",14830
"7396","851 CRANE STREET","SCHENECTADY","NY",12303
"7397","81 S LIBERTY DR","STONY POINT","NY",10980
"7398","358A MOONEY POND RD","FARMINGVILLE","NY",11738
"7399","50-110 RT 109 #","WEST BABYLON","NY",11704
"7400","27 ORCHARD ST","MONSEY","NY",10952
"7401","250 ARLINGTON AVE","STATEN ISLAND","NY",10303
"7402","1050 OLD COUNTRY RD","RIVERHEAD","NY",11901
"7403","715 SOUND AVE #","MATTITUCK","NY",11952
"7404","28905 MAIN RD","CUTCHOGUE","NY",11935
"7405","891 ADDISON RD","PAINTED POST","NY",14870
"7406","2131 MIDDLE COUNTRY RD","CENTEREACH","NY",11720
"7407","3300 CARMAN RD #","SCHENECTADY","NY",12303
"7408","1249 MONTAUK HWY","OAKDALE","NY",11769
"7409","2337 VAN VRANKEN AVE","SCHENECTADY","NY",12308
"7410","18 EAST MAIN STREET","PATCHOGUE","NY",11772
"7411","27 SEGUINE AVE","STATEN ISLAND","NY",10309
"7412","953 NEW YORK AVE","HUNTINGTON STATION","NY",11746
"7413","211 MIDDLE COUNTRY RD #","SELDEN","NY",11784
"7414","262 SARATOGA RD RT 50 #","GLENVILLE","NY",12302
"7415","14 LAKE RIDGE PLAZA","VALLEY COTTAGE","NY",10989
"7416","10 GARRET PLACE","COMMACK","NY",11725
"7417","1328 WATERLOO GENEVA RD","WATERLOO","NY",13165
"7418","50 TRIPPANY RD #","MASSENA","NY",13662
"7419","2480 POND RD","RONKONKOMA","NY",11779
"7420","201 MEDFORD AVE","PATCHOGUE","NY",11772
"7421","2009 BROADWAY","SCHENECTADY","NY",12306
"7422","480 MONTAUK HWY","EAST HAMPTON","NY",11937
"7423","1684 EXPRESSWAY DR SO","HAUPPAUGE","NY",11788
"7424","51 LUTHER FOREST BLVD","MECHANICVILLE","NY",12118
"7425","362 VETERANS MEMORIAL HWY","COMMACK","NY",11725
"7426","672 MARIAVILLE RD","SCHENECTADY","NY",12306
"7427","3016 RICHMOND TERR","STATEN ISLAND","NY",10303
"7428","225 S MIDDLETOWN RD","NANUET","NY",10954
"7429","887 MANOR RD#","STATEN ISLAND","NY",10314
"7430","3486 STATE ST","NISKAYUNA","NY",12304
"7431","11 TRIEBLE AVE #","BALLSTON SPA","NY",12020
"7432","99 S MAIN ST","AVOCA","NY",14809
"7433","90 MCCLELLAN ST","SCHENECTADY","NY",12304
"7434","113 GANSEVOORT ST","BATH","NY",14810
"7435","345 E MAIN ST","GOUVERNEUR","NY",13642
"7436","80 DENISON PKWY E","CORNING","NY",14830
"7437","308 NEW DORP LN","STATEN ISLAND","NY",10306
"7438","1891 CLOVE RD","STATEN ISLAND","NY",10304
"7439","37-1 S MAIN ST #","SPRING VALLEY","NY",10977
"7440","61 E MARKET ST","CORNING","NY",14830
"7441","455 WAVERLY AVE","PATCHOGUE","NY",11772
"7442","295 LAKE AVE #","ST JAMES","NY",11780
"7443","1616 CASTLETON AVE","STATEN ISLAND","NY",10302
"7444","2162 FOREST AVE","STATEN ISLAND","NY",10303
"7445","4815 VETERANS HWY","HOLBROOK","NY",11741
"7446","27 ERIE AVENUE","HORNELL","NY",14843
"7447","20 MERRICK RD#","AMITYVILLE","NY",11701
"7448","58 MAIN ST","CANTON","NY",13617
"7449","211 5TH AVE","BAY SHORE","NY",11706
"7450","53975 MAIN ROAD","SOUTHOLD","NY",11971
"7451","127 N CATHERINE ST #","MONTOUR FALLS","NY",14865
"7452","832 W FULTON RD","WEST FULTON","NY",12194
"7453","33 MIDDLE COUNTRY RD","CORAM","NY",11727
"7454","1415 NEW YORK AVE","HUNTINGTON STATION","NY",11746
"7455","1900 THE ARCHES CIR","DEER PARK","NY",11729
"7456","155 ISLIP AVE","ISLIP","NY",11751
"7457","3172 MIDDLE COUNTRY RD","LAKE GROVE","NY",11755
"7458","379 HORSEBLOCK RD","FARMINGVILLE","NY",11738
"7459","46 MAIN ST","HAMMONDSPORT","NY",14840
"7460","93 W CAMPBELL RD#","SCHENECTADY","NY",12306
"7461","1099 HORSEBLOCK RD","FARMINGVILLE","NY",11738
"7462","1360 N SEA RD","SOUTHAMPTON","NY",11968
"7463","121 CARLTON AVE #","CENTRAL ISLIP","NY",11722
"7464","42 REID AVENUE","STATEN ISLAND","NY",10305
"7465","544 BROADWAY UNIT B","AMITYVILLE","NY",11701
"7466","4 N MAIN ST DOOR #3","SPRING VALLEY","NY",10977
"7467","975 MIDDLE COUNTRY RD","MIDDLE ISLAND","NY",11953
"7468","417 E MAIN STREET","PATCHOGUE","NY",11772
"7469","7494 FISH HATCHERY RD PO BOX 789","HAMMONDSPORT","NY",14840
"7470","480-07 PATCHOGUE HOLBROOK RD#","HOLBROOK","NY",11741
"7471","411 UNION AVE","HOLBROOK","NY",11741
"7472","2617 BROADWAY","SCHENECTADY","NY",12306
"7473","9749 MIDDLE RD","HAMMONDSPORT","NY",14840
"7474","69 MAIN ST","SAYVILLE","NY",11782
"7475","4560 EXPRESS DRIVE SOUTH","RONKONKOMA","NY",11779
"7476","396 S MAIN STREET","MASSENA","NY",13662
"7477","516 MIDDLE COUNTRY RD","CORAM","NY",11727
"7478","348-1 LAKE AVE","ST JAMES","NY",11780
"7479","290 SARATOGA RD #","SCOTIA","NY",12302
"7480","4240 CONSAUL RD","SCHENECTADY","NY",12304
"7481","40H CORBIN AVE","BAY SHORE","NY",11706
"7482","726 E MAIN ST#","COBLESKILL","NY",12043
"7483","1389 5TH AVE","BAYSHORE","NY",11706
"7484","403 BROADWAY","AMITYVILLE","NY",11701
"7485","155 BALLSTON AVE","SARATOGA SPRINGS","NY",12866
"7486","24 BROAD HOLLOW RD","MELVILLE","NY",11747
"7487","964 MONTAUK HWY#","SHIRLEY","NY",11967
"7488","2040 FOREST AVE #5","STATEN ISLAND","NY",10303
"7489","233 S MAIN ST","NEW CITY","NY",10956
"7490","1274 MIDDLE COUNTRY RD","SELDEN","NY",11784
"7491","2104 JERICHO TPKE","COMMACK","NY",11725
"7492","4055 HYLAN BLVD#","STATEN ISLAND","NY",10312
"7493","280 MORNING STAR RD","STATEN ISLAND","NY",10303
"7494","332 MAIN ST","SCHOHARIE","NY",12157
"7495","235 MAIN ST","STATEN ISLAND","NY",10307
"7496","50 OVERLOOK BLVD","NANUET","NY",10954
"7497","392 JERSEY ST","STATEN ISLAND","NY",10301
"7498","172 SOUTH AVE","STATEN ISLAND","NY",10303
"7499","4425 PALISADE CENTER DR","WEST NYACK","NY",10994
"7500","30 OSER AVE","HAUPPAUGE","NY",11788
"7501","2 LAKE RD","CONGERS","NY",10920
"7502","45 JEFFERSON AVE","SPRING VALLEY","NY",10977
"7503","5775 SUNRISE HWY #","HOLBROOK","NY",11741
"7504","65 MINER ST","CANTON","NY",13617
"7505","61 NORTH OCEAN AVE","PATCHOGUE","NY",11772
"7506","77 MAIN ST #D","WESTHAMPTON BEACH","NY",11978
"7507","104 LAFAYETTE AVE","SUFFERN","NY",10901
"7508","237 MAIN ST","SCHOHARIE","NY",12157
"7509","81 S CENTRAL AVE","SPRING VALLEY","NY",10977
"7510","172 HOWELLS RD","BAY SHORE","NY",11706
"7511","884 MANOR RD","STATEN ISLAND","NY",10314
"7512","3845 RICHMOND AVE #1C","STATEN ISLAND","NY",10312
"7513","267 EAST MAIN ST  #","PATCHOGUE","NY",11772
"7514","9870 MAIN RD#","MATTITUCK","NY",11952
"7515","329 WASHINGTON AVE #","BRENTWOOD","NY",11717
"7516","1551 STRAIGHT PATH","WYANDANCH","NY",11798
"7517","5477 NESCONSET HWY #","MOUNT SINAI","NY",11766
"7518","81 VICTORY HWY","PAINTED POST","NY",14870
"7519","4760 SUNRISE HIGHWAY #A","BOHEMIA","NY",11716
"7520","395A JERICHO TPKE","SMITHTOWN","NY",11787
"7521","863-865 MONTAUK HWY","BAYPORT","NY",11705
"7522","2643 E NAPLES ST #","WAYLAND","NY",14572
"7523","311 POND PATH","SETAUKET","NY",11733
"7524","456 MONTAUK HWY#","BAY SHORE","NY",11706
"7525","87 MAIN ST","MASSENA","NY",13662
"7526","20 MAIN ST","WEST SAYVILLE","NY",11796
"7527","82 SEAVIEW AVE","STATEN ISLAND","NY",10304
"7528","876B CHURCH ST #","BOHEMIA","NY",11716
"7529","126 SCHOHARIE PARKWAY NORTH","COBLESKILL","NY",12043
"7530","40 SENECA ST","HORNELL","NY",14843
"7531","479 E MAIN ST","PATCHOGUE","NY",11772
"7532","289 RAILROAD AVE","SAYVILLE","NY",11782
"7533","31 MAIN STREET","HORNELL","NY",14843
"7534","366 MIDDLE COUNTRY ROAD","CORAM","NY",11727
"7535","10-3 FORT SALONGA RD#","NORTHPORT","NY",11768
"7536","2222 CENTRAL AVE","SCHENECTADY","NY",12304
"7537","26 MAIN ST","ARKPORT","NY",14807
"7538","177 PINE ST  UNIT 1B","BAYSHORE","NY",11706
"7539","6 S MAIN ST","SPRING VALLEY","NY",10977
"7540","1214 FOREST AVE","STATEN ISLAND","NY",10310
"7541","3962 RICHMOND AVE","STATEN ISLAND","NY",10312
"7542","128 MAPLE AVE","SPRING VALLEY","NY",10977
"7543","20 MAIN ST","HAVERSTRAW","NY",10927
"7544","2309 NOTT ST E #305-306","SCHENECTADY","NY",12309
"7545","1200 BAY ST","STATEN ISLAND","NY",10305
"7546","1126 STATE ST #","SCHENECTADY","NY",12304
"7547","201 RT 59, BLD A1  #","HILLBURN","NY",10931
"7548","207 GORDON STREET","STATEN ISLAND","NY",10304
"7549","292 RONKONKOMA AVE","RONKONKOMA","NY",11779
"7550","1297 NEW YORK AVE #","HUNTINGTON STATION","NY",11746
"7551","57 SOUTH MAIN STREET","NORWOOD","NY",13668
"7552","1320 RICHMOND TERRACE #","STATEN ISLAND","NY",10310
"7553","38 NEW DORP PLAZA SOUTH","STATEN ISLAND","NY",10306
"7554","994 LITTLE EAST NECK RD","WEST BABYLON","NY",11704
"7555","234 S MAIN ST","NEW CITY","NY",10956
"7556","438 TARGEE ST","STATEN ISLAND","NY",10304
"7557","2330 WATT ST","SCHENECTADY","NY",12304
"7558","82 MAIN ST & W ORVIS","MASSENA","NY",13662
"7559","6401 JERICHO TNPK","COMMACK","NY",11725
"7560","5246 AMSTERDAM RD","SCOTIA","NY",12302
"7561","60 ALLEN BLVD#","FARMINGDALE","NY",11735
"7562","655 MONTAUK HWY #","EAST PATCHOGUE","NY",11772
"7563","101 WICKS ROAD","BRENTWOOD","NY",11717
"7564","255 HYLAN BLVD","STATEN ISLAND","NY",10305
"7565","3217 SILVERBACK LANE","PAINTED POST","NY",14870
"7566","113-07 MEDFORD AVENUE","PATCHOGUE","NY",11772
"7567","583 MONTAUK HWY PO BOX 703","EAST MORICHES","NY",11940
"7568","495 GRANNY RD","MEDFORD","NY",11763
"7569","229 S BRANDWINE AVE","SCHENECTADY","NY",12307
"7570","231 BROAD ST","STATEN ISLAND","NY",10304
"7571","9 CHURCH AVE","BALLSTON SPA","NY",12020
"7572","7 NEW MAIN ST","HAVERSTRAW","NY",10927
"7573","238-B N MAIN ST","SPRING VALLEY","NY",10977
"7574","841 CHESTNUT RIDGE RD","CHESTNUT RIDGE","NY",10977
"7575","152 HEYWARD ST","BRENTWOOD","NY",11717
"7576","827 FT SALONGA RD","NORTHPORT","NY",11768
"7577","1640 EASTERN PKWY #","SCHENECTADY","NY",12309
"7578","1365 FOREST AVE","STATEN ISLAND","NY",10302
"7579","3333 CONSAUL RD #","SCHENECTADY","NY",12309
"7580","786 MONTAUK HWY","MONTAUK","NY",11954
"7581","216 BALLARD RD","GANSEVOORT","NY",12831
"7582","488 JERSEY ST","STATEN ISLAND","NY",10301
"7583","522 WALT WHITEMAN RD","MELVILLE","NY",11747
"7584","1230 CASTLETON AVE","STATEN ISLAND","NY",10310
"7585","8 BELLPORT LN","BELLPORT","NY",11713
"7586","2009 BROADWAY, STE 3","SCHENECTADY","NY",12306
"7587","262 ARDEN AVENUE","STATEN ISLAND","NY",10312
"7588","1605 BROADWAY","SCHENECTADY","NY",12306
"7589","100 RUSSELL RD","HERMON","NY",13652
"7590","615 CAYUTA AVE","WAVERLY","NY",14892
"7591","125 LOVE LN #","MATTITUCK","NY",11952
"7592","1755 RICHMOND RD STORE#5","STATEN ISLAND","NY",10306
"7593","302 S HAMILTON ST","PAINTED POST","NY",14870
"7594","2146 RIVER RD","SENECA FALLS","NY",13148
"7595","41 S MAIN ST","PRATTSBURGH","NY",14873
"7596","142 N CATHERINE ST","MONTOUR FALLS","NY",14865
"7597","829 MONTAUK HWY","WATERMILL","NY",11976
"7598","127 ERIE BLVD","SCHENECTADY","NY",12305
"7599","138 SOUTH COUNTRY ROAD","BELLPORT","NY",11713
"7600","703 WATERLOO-GENEVA RD","WATERLOO","NY",13165
"7601","279 S LITTLE TOR RD","NEW CITY","NY",10956
"7602","1105 HORSEBLOCK RD BLDG A","FARMINGVILLE","NY",11738
"7603","315 CANISTEO ST #","HORNELL","NY",14843
"7604","59 BAY SHORE RD","BAY SHORE","NY",11706
"7605","12 W RAMAPO RD#","GARNERVILLE","NY",10923
"7606","209 MAIN ST","RICHMONDVILLE","NY",12149
"7607","99 WATER ST","STATEN ISLAND","NY",10304
"7608","274 OLD NYACK TPKE#","SPRING VALLEY","NY",10977
"7609","1010 WALT WHITMAN RD","MELVILLE","NY",11747
"7610","361 W PULTENEY ST","RIVERSIDE","NY",14830
"7611","2541 GUILDERLAND AVE","ROTTERDAM","NY",12306
"7612","175 TARGEE ST","STATEN ISLAND","NY",10304
"7613","328 MAIN ST","PORT JEFFERSON","NY",11777
"7614","83 STATE ST","HEUVELTON","NY",13654
"7615","74 E ECKERSON RD","SPRING VALLEY","NY",10977
"7616","571 SACANDAGA RD","SCOTIA","NY",12302
"7617","1881 FOREST AVE","STATEN ISLAND","NY",10303
"7618","50 MAIN ST","NORTHPORT","NY",11768
"7619","238 DEER PARK AVE","BABYLON","NY",11702
"7620","387 PORT RICHMOND AVE","STATEN ISLAND","NY",10302
"7621","924 MONTAUK HWY","SHIRLEY","NY",11967
"7622","2194D NESCONSET HWY","STONY BROOK","NY",11790
"7623","297 2ND AVE","BRENTWOOD","NY",11717
"7624","15 MARBLE LOOP","STATEN ISLAND","NY",10309
"7625","529 AUSTIN RIDGE RD","NORWOOD","NY",13668
"7626","416 BROADWAY","STATEN ISLAND","NY",10310
"7627","139 MERCHANT PLACE","COBLESKILL","NY",12043
"7628","367 SUNRISE HWY","PATCHOGUE","NY",11772
"7629","267 SUGAR HILL RD","REXFORD","NY",12148
"7630","66 3RD STREET","WATERFORD","NY",12188
"7631","1721 MONTAUK HWY","BELLPORT","NY",11713
"7632","4295 AMBOY RD","STATEN ISLAND","NY",10312
"7633","5 RIVER ST","NICHOLVILLE","NY",12965
"7634","1696 RICHMOND ROAD","STATEN ISLAND","NY",10304
"7635","8127 FASHION DR","NANUET","NY",10954
"7636","7499 SENECA RD N","HORNELL","NY",14843
"7637","667 HUDSON AVE N","STILLWATER","NY",12170
"7638","400 W MORRIS ST","BATH","NY",14810
"7639","865 EMMETT ST","SCHENECTADY","NY",12307
"7640","35 NEW MAIN ST","HAVERSTRAW","NY",10927
"7641","1025 HAWKINS AVE #","LAKE GROVE","NY",11755
"7642","675 SUNRISE HIGHWAY","WEST BABYLON","NY",11704
"7643","39 N MAIN ST","SAYVILLE","NY",11782
"7644","27 LAKE RD WEST","CONGERS","NY",10920
"7645","161-6/161-7 LONG ISLAND AVE","HOLTSVILLE","NY",11742
"7646","368 FOREST AVE","STATEN ISLAND","NY",10301
"7647","36 MIDDLE COUNTRY RD RT 25","MIDDLE ISLAND","NY",11953
"7648","5953 FAUSOLD RD","HECTOR","NY",14841
"7649","132C COLIN DR","SHIRLEY","NY",11967
"7650","1000 MOTOR PARKWAY","CENTRAL ISLIP","NY",11722
"7651","6100 ST LAWRENCE CTR #","MASSENA","NY",13662
"7652","320 S LITTLE TOR RD","NEW CITY","NY",10956
"7653","10095 MAIN ROAD","MATTITUCK","NY",11952
"7654","16 PARK DR","HORNELL","NY",14843
"7655","722 TOWNLINE RD","HAUPPAUGE","NY",11788
"7656","25 MOCCASIN PLACE","MONSEY","NY",10952
"7657","805 NEW YORK AVE","HUNTINGTON","NY",11743
"7658","616 BROADWAY","AMITYVILLE","NY",11701
"7659","612 RICHMOND RD","STATEN ISLAND","NY",10304
"7660","1031 CRANE ST","SCHENECTADY","NY",12303
"7661","12 LAKE RIDGE PLAZA","VALLEY COTTAGE","NY",10989
"7662","17 CLINTON ST","GOUVERNEUR","NY",13642
"7663","758 ARTHUR KILL RD","STATEN ISLAND","NY",10312
"7664","235 SMITHTOWN BLVD STE 2 #","NESCONSET","NY",11767
"7665","267 N MAIN ST","SPRING VALLEY","NY",10977
"7666","1747 UNION ST  #","SCHENECTADY","NY",12309
"7667","44 JEFFERSON AVE","SPRING VALLEY","NY",10977
"7668","2571 ALBANY ST","SCHENECTADY","NY",12304
"7669","194 E MONTAUK HWY #","LINDENHURST","NY",11757
"7670","231 CENTEREACH MALL #","CENTEREACH","NY",11720
"7671","137 BROADWAY","HUNTINGTON STATION","NY",11746
"7672","448 GEYSER RD","BALLSTON SPA","NY",12020
"7673","8 CIRCULAR","SARATOGA SPRINGS","NY",12866
"7674","4343 AMBOY RD","STATEN ISLAND","NY",10312
"7675","870 MERRICK ROAD","COPIAGUE","NY",11726
"7676","103 E MAIN ST #","CANTON","NY",13617
"7677","4625-4649 VETERANS MEM HWY","HOLBROOK","NY",11741
"7678","5629 SOUND AVE","JAMESPORT","NY",11947
"7679","51 LIBERTY ST","BATH","NY",14810
"7680","1548 NEW YORK AVE","HUNTINGTON STATION","NY",11746
"7681","1395 VETERANS MEMORIAL HWY","ISLANDIA","NY",11749
"7682","868 MIDDLE COUNTRY RD","MIDDLE ISLAND","NY",11953
"7683","231 MAIN ST","STATEN ISLAND","NY",10307
"7684","268 MORINGSTAR ROAD","STATEN ISLAND","NY",10303
"7685","4203 B HYLAN BLVD","STATEN ISLAND","NY",10312
"7686","6 DECKER AVE","STATEN ISLAND","NY",10302
"7687","920 SUFFOLK AVE","BRENTWOOD","NY",11717
"7688","318 PORTION RD  #","LAKE RONKONKOMA","NY",11779
"7689","796 BROADWAY AVE","HOLBROOK","NY",11741
"7690","142 E MAIN ST","PATCHOGUE","NY",11772
"7691","329 CROOKED HILL RD","BRENTWOOD","NY",11717
"7692","21 MAIN ST","CANTON","NY",13617
"7693","47 MAIN ST","ADDISON","NY",14801
"7694","84 JERICHO TURNPIKE","COMMACK","NY",11725
"7695","837 WALT WHITMAN RD","MELVILLE","NY",11747
"7696","551 MAIN STREET","ISLIP","NY",11751
"7697","2415 HAMBURG ST","ROTTERDAM","NY",12303
"7698","1002 ALBANY STREET","SCHENECTADY","NY",12307
"7699","790 SUNRISE HWY #","BELLPORT","NY",11713
"7700","626 W MAIN ST","RIVERHEAD","NY",11901
"7701","2101 MONTAUK HWY","AMAGANSETT","NY",11930
