"","Inspection.Date","Trade.Name","id"
"22143",2018-12-27,"NEW ASIAN FOOD MARKET",19116
"22144",2018-12-27,"LOS PRIMOS MINI MARKET",19237
"22145",2018-12-27,"FUXING MINI MARKET",19256
"22146",2018-12-27,"FAMILY DOLLAR 2312",19279
"22147",2018-12-27,"PA GROCERY",19506
"22148",2018-12-27,"FAMILY DOLLAR 2312",20055
"22149",2018-12-27,"NEW ASIAN FOOD MARKET",20341
"22150",2018-12-27,"MELO MANIA DELI FOOD",21500
"22151",2018-12-27,"SPICES & GROCERY",21528
"22152",2018-12-27,"MELO MANIA DELI FOOD",22024
"22153",2018-12-27,"META FOOD",22144
"22154",2018-12-27,"FUXING MINI MARKET",22247
"22155",2018-12-27,"CANTON SUPERMARKET",22670
"22156",2018-12-27,"SPICES & GROCERY",22995
"22157",2018-12-27,"LI HALAL MEAT&GROCERY",23154
"22158",2018-12-27,"NOT JUST BAGEL STORE",23674
"22159",2018-12-27,"GEBEKS USA",24608
"22160",2018-12-27,"Y & B DELI & GROCERY",26499
"22161",2018-12-27,"SPICES & GROCERY",26506
"22162",2018-12-27,"ROCKAWAY EXPRESS DELI",27095
"22163",2018-12-27,"Y & B DELI & GROCERY",27150
"22164",2018-12-27,"COLONIE EXXON",27536
"22165",2018-12-28,"V&S QUICKMART",250
"22166",2018-12-28,"FRANKLIN ST DAIRY MKT",451
"22167",2018-12-28,"SJ GROCERY CONVENIENCE",676
"22168",2018-12-28,"SJ GROCERY CONVENIENCE",864
"22169",2018-12-28,"5-11 CONVENIENCE",1100
"22170",2018-12-28,"BAISLEY DELI INC",1377
"22171",2018-12-28,"MET FOODS",1378
"22172",2018-12-28,"CROTON FOODMART",2290
"22173",2018-12-28,"SJ GROCERY CONVENIENCE",2331
"22174",2018-12-28,"AFRICARIB BAZAAR FOOD M",3593
"22175",2018-12-28,"FISHMANS COVE",3876
"22176",2018-12-28,"SHELL FOOD MART",4136
"22177",2018-12-28,"TRADE FAIR 4",4236
"22178",2018-12-28,"QUISQUEYA GROCERY",4390
"22179",2018-12-28,"TULCINGO DELI",4501
"22180",2018-12-28,"SUSHI BY JAY STOP&SHOP",4532
"22181",2018-12-28,"TRADE FAIR 4",4726
"22182",2018-12-28,"MARKET&BAKERY LA ESTRLL",4799
"22183",2018-12-28,"STEWARTS SHOP 271",4927
"22184",2018-12-28,"FINE FARE SUPMKT 970112",5124
"22185",2018-12-28,"SANG LEE FARMS",5181
"22186",2018-12-28,"V&S QUICKMART",5398
"22187",2018-12-28,"CUMBERLAND FARMS 1621",5482
"22188",2018-12-28,"ROLFS PORK STORE",5535
"22189",2018-12-28,"LEO FRUITS AND MEATS",6478
"22190",2018-12-28,"YOHANS DELI AND GROCERY",6501
"22191",2018-12-28,"CALABRIA PORK STORE",6504
"22192",2018-12-28,"ROYAL ONE STOP SUPERMAR",6819
"22193",2018-12-28,"SUSHI BY JAY@WEIS",6873
"22194",2018-12-28,"DOLLAR GENERAL 9335",7313
"22195",2018-12-28,"DOLLAR GENERAL #16063",8009
"22196",2018-12-28,"COUNTRY FAIR 7",8284
"22197",2018-12-28,"SAVE A LOT #834-6644",8445
"22198",2018-12-28,"BP MART",8613
"22199",2018-12-28,"FRESH DELI",9096
"22200",2018-12-28,"FRANKLIN ST DAIRY MKT",9182
"22201",2018-12-28,"AMIR DELI AND GROCERY",9185
"22202",2018-12-28,"GENERAL STORE WATERTOWN",9237
"22203",2018-12-28,"DILRUBA DELI & GROCERY",9438
"22204",2018-12-28,"FRESH DELI",9484
"22205",2018-12-28,"BIN-AMER DELI & GROCERY",9754
"22206",2018-12-28,"FULTON DELI & CONVENIEN",9935
"22207",2018-12-28,"MIKES FOOD CENTER",10388
"22208",2018-12-28,"LA SIRENA SUPERMARKET",10836
"22209",2018-12-28,"NAPOLI BAKERY",11168
"22210",2018-12-28,"DOLLAR GENERAL #6958",11940
"22211",2018-12-28,"FOOD WORLD",12425
"22212",2018-12-28,"DANSVILLE EXPRESS MART",12579
"22213",2018-12-28,"HANDSOME SEAFOOD",13481
"22214",2018-12-28,"MARYS CANDY STORE",13555
"22215",2018-12-28,"MADISON DELI",14104
"22216",2018-12-28,"BERNARDIS RAPID MART",14133
"22217",2018-12-28,"RITE AID 3496",14809
"22218",2018-12-28,"WEGMANS 30",14897
"22219",2018-12-28,"KENYONS VARIETY",14940
"22220",2018-12-28,"STOP & SHOP #2587",15594
"22221",2018-12-28,"STEWARTS SHOP 230",15611
"22222",2018-12-28,"LA FLOR DE PUEBLA DELI",15714
"22223",2018-12-28,"GARYS LINCOLN SUPERETTE",15983
"22224",2018-12-28,"PLAZA SAN JERONIMO",16211
"22225",2018-12-28,"INDUSTRY PARK DELI",16500
"22226",2018-12-28,"CAMPOS BAGELS & DELI",16541
"22227",2018-12-28,"TLALIX DELI",16553
"22228",2018-12-28,"DOLLAR GENERAL #6270",16892
"22229",2018-12-28,"BROOKSIDE FRM SPCLT PRD",16896
"22230",2018-12-28,"MOBIL MART",16908
"22231",2018-12-28,"BP SNACK SHOP",17344
"22232",2018-12-28,"NOOR FOOD GYRO",17356
"22233",2018-12-28,"7 ELEVEN STORE #16050E",17768
"22234",2018-12-28,"BP",17847
"22235",2018-12-28,"DANDY MINI MART #77",17904
"22236",2018-12-28,"BUCHANAN SHELL",18715
"22237",2018-12-28,"FOOD WORLD",18973
"22238",2018-12-28,"SAVE A LOT #834-6644",19015
"22239",2018-12-28,"WAL-MART SUPER CTR 1810",19141
"22240",2018-12-28,"BIANCARDI MEATS",19146
"22241",2018-12-28,"FRESH DELI",19580
"22242",2018-12-28,"CROTON FOODMART",20070
"22243",2018-12-28,"CARROLL STREET FOOD",21646
"22244",2018-12-28,"EDDIES PLACE AFRICAN MA",22348
"22245",2018-12-28,"WAL-MART 1994",22973
"22246",2018-12-28,"FOODSERVICE PARTNERS OF",23236
"22247",2018-12-28,"BIANCARDI MEATS",25053
"22248",2018-12-28,"555 DELI & GROCERY",25299
"22249",2018-12-28,"BIANCARDI MEATS",27426
"22250",2018-12-28,"SMART GAS",27551
"22251",2018-12-31,"MY MANDARIN",44
"22252",2018-12-31,"PHILS MINI MARKET",521
"22253",2018-12-31,"LENNIES",532
"22254",2018-12-31,"STEWARTS SHOP 185",575
"22255",2018-12-31,"STEWARTS SHOP 185",1530
"22256",2018-12-31,"GROSS BAKE SHOP",2357
"22257",2018-12-31,"LENNIES",2861
"22258",2018-12-31,"CAPE DAIRY&MOTEL",3233
"22259",2018-12-31,"GREENVILLE PACKING",3539
"22260",2018-12-31,"34-16 UNION ST MARKET",3793
"22261",2018-12-31,"KWIK FILL A0007",3813
"22262",2018-12-31,"GENERAL NUTRITION 057",3893
"22263",2018-12-31,"D&D MEATS",3978
"22264",2018-12-31,"HERNANDEZ GROCERY STORE",4231
"22265",2018-12-31,"7-ELEVEN STORE 34655A",4452
"22266",2018-12-31,"SUPERIOR DELI & GRILL",4481
"22267",2018-12-31,"HOWARD NEWS",5173
"22268",2018-12-31,"NEW WAY FARMERS MARKET",5293
"22269",2018-12-31,"FOODTOWN SUPERMARKET",6965
"22270",2018-12-31,"J & C GRACE",7257
"22271",2018-12-31,"BEST BROTHERS MARKET",7588
"22272",2018-12-31,"KENMORE FISH MARKET",7673
"22273",2018-12-31,"DOLLAR GENERAL 8865",7723
"22274",2018-12-31,"GEORGIA DELI",7869
"22275",2018-12-31,"LAKEWOOD CONVENIENCE ST",8102
"22276",2018-12-31,"JOMOW INTERNATIONAL MAR",8460
"22277",2018-12-31,"KINNEY DRUGS 48",8493
"22278",2018-12-31,"RITE AID 416",9235
"22279",2018-12-31,"M&M MEATS",9262
"22280",2018-12-31,"C&W DISCOUNT",9613
"22281",2018-12-31,"DIAMOND DELI",9759
"22282",2018-12-31,"SHREE JI DELI",10243
"22283",2018-12-31,"P & Z CONVENIENCE",10280
"22284",2018-12-31,"24 HRS MINIMAKT",10528
"22285",2018-12-31,"KHOKON CONVENIENCE",10772
"22286",2018-12-31,"JERUSALEM GLATT MEATS",10837
"22287",2018-12-31,"MY MANDARIN",11313
"22288",2018-12-31,"S&I BUSINESS",11374
"22289",2018-12-31,"YAMCO DELI",11400
"22290",2018-12-31,"JS DELI GROCERY",11432
"22291",2018-12-31,"YAMCO DELI",11538
"22292",2018-12-31,"RX WAREHOUSE PHARMACY",11622
"22293",2018-12-31,"MY MANDARIN",11641
"22294",2018-12-31,"RITE AID #04259",11800
"22295",2018-12-31,"NOSH & BAGEL II",11866
"22296",2018-12-31,"GULF/ TIM HORTON'S",12079
"22297",2018-12-31,"DOLLAR TREE #4873",12155
"22298",2018-12-31,"ELMONT DELI PLUS",12320
"22299",2018-12-31,"DOLLAR TREE #3950",12450
"22300",2018-12-31,"FOOD FARM SUPERMARKET",12513
"22301",2018-12-31,"LI-LAC CHOCOLATES",12907
"22302",2018-12-31,"D&A EXPRESS CANDY GROCE",13026
"22303",2018-12-31,"7 ELEVEN STORE 11150G",13159
"22304",2018-12-31,"PATEL BROTHERS",13308
"22305",2018-12-31,"SUSHI MARU EXPRESS",14359
"22306",2018-12-31,"DI CAMILLO BAKERY",14832
"22307",2018-12-31,"RENKOS MEAT PROCESSING",14837
"22308",2018-12-31,"7-ELEVEN #35180",14960
"22309",2018-12-31,"NOCO EXPRESS SHOP 28",15010
"22310",2018-12-31,"ASIA FOOD MARKET",15102
"22311",2018-12-31,"PHILIPS CANDY",15390
"22312",2018-12-31,"NEW KING FOOD",15481
"22313",2018-12-31,"HANNAFORD #8267",15581
"22314",2018-12-31,"KING KULLEN 47",16112
"22315",2018-12-31,"WAL-MART SPRCTR #1946",16394
"22316",2018-12-31,"COASTAL FOOD MART",16513
"22317",2018-12-31,"CRUSHED OLIVE",16937
"22318",2018-12-31,"KARL EHMER QUALITY MTS",17074
"22319",2018-12-31,"ITHACA COFFEE",17210
"22320",2018-12-31,"HISSHO SUSHI @ KING KUL",17274
"22321",2018-12-31,"BJS WHOLESALE CLUB 352",17598
"22322",2018-12-31,"KWIK FILL A0033",17842
"22323",2018-12-31,"YAMCO DELI",19025
"22324",2018-12-31,"FOOD FARM SUPERMARKET",19571
"22325",2018-12-31,"EAST HARLEM GROCERY",19681
"22326",2018-12-31,"DOLLAR TREE 1422",20300
"22327",2018-12-31,"SHORTY DELI",21975
"22328",2018-12-31,"PYRAMIDS HALAL MEATS",22004
"22329",2018-12-31,"MOES 1 DELI & GRILL",22269
"22330",2018-12-31,"79TH ST GOURMET AND DEL",23266
"22331",2018-12-31,"AZIZ EXPRESS DELI",23515
"22332",2018-12-31,"FOOD FARM SUPERMARKET",23615
"22333",2018-12-31,"ROOM FOR DESSERT",23711
"22334",2018-12-31,"AZIZ EXPRESS DELI",23792
"22335",2018-12-31,"SESAME & MORE",24291
"22336",2018-12-31,"C B DELI GROCERY",24650
"22337",2018-12-31,"SHORTY DELI",25494
"22338",2018-12-31,"SHORTY DELI",25548
"22339",2019-01-02,"FOOD MART",701
"22340",2019-01-02,"XTRA MART 1417",737
"22341",2019-01-02,"BARNES DELI FOOD",961
"22342",2019-01-02,"A&A GROCERY MART",2495
"22343",2019-01-02,"UTICA FOOD MARKET",2563
"22344",2019-01-02,"HUNGARIAN&MOSHES K BK S",2770
"22345",2019-01-02,"UNITED EXPRESS MART",2802
"22346",2019-01-02,"DOLLAR GENERAL #12419",3188
"22347",2019-01-02,"MCGRAW TRAVEL PLAZA",3294
"22348",2019-01-02,"TRADE FAIR 9",3393
"22349",2019-01-02,"WALGREENS #10158",3422
"22350",2019-01-02,"52 VALERO FOOD MART",3852
"22351",2019-01-02,"MORAN FOODS",4101
"22352",2019-01-02,"DELICIAS DELI",4164
"22353",2019-01-02,"MEDITERRANEAN FOODS",4224
"22354",2019-01-02,"JOHANNA FOODS",4255
"22355",2019-01-02,"CARNICERIA HISPANOAMER",4359
"22356",2019-01-02,"DELICIAS DELI",4672
"22357",2019-01-02,"CARNICERIA RISARALDA",4829
"22358",2019-01-02,"K & S FISH",4830
"22359",2019-01-02,"JAK DELI",4868
"22360",2019-01-02,"VITALITY & HEALTH",5127
"22361",2019-01-02,"SWEET CORNER GROCERY",5186
"22362",2019-01-02,"BURKE 99 CENTS",5914
"22363",2019-01-02,"GUN HILL GOURMET DELI &",6209
"22364",2019-01-02,"ASH TOWN AFRICAN MARKET",6301
"22365",2019-01-02,"COMMUNITY GREEN MARKET",6327
"22366",2019-01-02,"RAVENA PETROLEUM",6439
"22367",2019-01-02,"COLORADO DELI FOOD",6692
"22368",2019-01-02,"ROOTS AND FRUITS",6809
"22369",2019-01-02,"HANG PHAT MARKET",6831
"22370",2019-01-02,"YAMASA DELI GROCERY III",6879
"22371",2019-01-02,"MIRABITO STORE #111",6892
"22372",2019-01-02,"YAMASA DELI GROCERY III",7132
"22373",2019-01-02,"MIKE MINI MART AND DELI",7336
"22374",2019-01-02,"SANGAR GROCERY",7530
"22375",2019-01-02,"YUMMY DELI GROCERY",7582
"22376",2019-01-02,"A&A GROCERY MART",8046
"22377",2019-01-02,"BEVERAGE WAY",8368
"22378",2019-01-02,"ROYS TROPICAL&AMER FOOD",8409
"22379",2019-01-02,"HOGG EXPRESS",8461
"22380",2019-01-02,"PK BRICKS DELI",8478
"22381",2019-01-02,"CVS PHARMACY 02436",8622
"22382",2019-01-02,"STEWARTS SHOP 114",8733
"22383",2019-01-02,"GREENHOUSE DESHI SPRMKT",8792
"22384",2019-01-02,"MOHAWK HARVEST COOP MKT",8849
"22385",2019-01-02,"CROSBYS 40021",8850
"22386",2019-01-02,"FASTRAC MARKET 275",8892
"22387",2019-01-02,"E SUNRISE 99 MARKET",9466
"22388",2019-01-02,"GENUINE DELI AND GROCER",9882
"22389",2019-01-02,"SHOPRITE OF GATEWAY CEN",10077
"22390",2019-01-02,"DOLLAR GENERAL #19215",10079
"22391",2019-01-02,"7024 DELI AND GROCERY",10111
"22392",2019-01-02,"A&B FOOD",10117
"22393",2019-01-02,"E&C FISH MARKET",10118
"22394",2019-01-02,"DANILOS DELI GROCERY CO",10171
"22395",2019-01-02,"HAPPY 7 DAYS",10294
"22396",2019-01-02,"MATAMOROS GROCERY",10365
"22397",2019-01-02,"KING GOURMET DELI AT LI",10411
"22398",2019-01-02,"HALSEY TRADERS MARKET",10549
"22399",2019-01-02,"GRANDMAS BAKERY",10941
"22400",2019-01-02,"TAWFIQ DELI & GROCERY",11402
"22401",2019-01-02,"MONTE DE SION DELI",11672
"22402",2019-01-02,"RITE AID #10583",11778
"22403",2019-01-02,"UTICA FOOD MARKET",11844
"22404",2019-01-02,"DOLLAR TREE #03647",12139
"22405",2019-01-02,"JOE BEAN COFFEE",12149
"22406",2019-01-02,"SUCHANA SUPERDISCOUNT S",12159
"22407",2019-01-02,"PORT NUTRITION",12245
"22408",2019-01-02,"DOLLAR TREE #3490",12439
"22409",2019-01-02,"FOOD BASKET THE",12600
"22410",2019-01-02,"J&HEE DELI AND GROCERY",12846
"22411",2019-01-02,"EDIBLE ARRANGEMENTS",13039
"22412",2019-01-02,"DUAL SPECIALTY STORE",13187
"22413",2019-01-02,"1622 AMSTERDAM DELI&GRY",13199
"22414",2019-01-02,"KEY FOOD",13452
"22415",2019-01-02,"DUANE READE 14139",13456
"22416",2019-01-02,"3484 BROADWAY MINI MKT",13541
"22417",2019-01-02,"145 DELI&GROCERY",13573
"22418",2019-01-02,"LD DOLLAR",13724
"22419",2019-01-02,"NI CHONG GROCERY STORE",13842
"22420",2019-01-02,"MERCADITO GROCERY",14347
"22421",2019-01-02,"TOPS 21",15236
"22422",2019-01-02,"PRICE CHOPPER 214",15285
"22423",2019-01-02,"V&J HILLSIDE MARKET",15700
"22424",2019-01-02,"FRENCH TART THE",15783
"22425",2019-01-02,"SWEET LIFE BAKESHOP",15800
"22426",2019-01-02,"HY DELI",16041
"22427",2019-01-02,"BIPI ELIOT NY",16044
"22428",2019-01-02,"MOBIL",16366
"22429",2019-01-02,"ARROW MART",16432
"22430",2019-01-02,"SPEEDWAY #07860",17307
"22431",2019-01-02,"GREAT AMERICAN FOOD STO",17818
"22432",2019-01-02,"EL CAMPESINO DELI & GRO",17868
"22433",2019-01-02,"MONTICELLO QUICK MART",17882
"22434",2019-01-02,"MICHELES CHOCOLATE AVE",18122
"22435",2019-01-02,"PENN YAN EXPRESS STOP",18254
"22436",2019-01-02,"DOLLAR GENERAL 6948",18263
"22437",2019-01-02,"ELM STREET DELI GROCERY",18603
"22438",2019-01-02,"FARM FOOD MARKET",19526
"22439",2019-01-02,"MY WAY MINI MARKET",19597
"22440",2019-01-02,"STW FLEET",19700
"22441",2019-01-02,"DISCOUNT HALAL MEAT AND",20121
"22442",2019-01-02,"KELSY & BROTHERS DELI G",20258
"22443",2019-01-02,"TJS MIDWAY MARKET",20455
"22444",2019-01-02,"TRADE FAIR 9",20470
"22445",2019-01-02,"UNITED EXPRESS MART",20647
"22446",2019-01-02,"7 ELEVEN STORE # 39267B",21052
"22447",2019-01-02,"ALPHABET GOURMET DELI",21257
"22448",2019-01-02,"UTICA FOOD MARKET",21594
"22449",2019-01-02,"FARM FOOD MARKET",21678
"22450",2019-01-02,"KEY FOOD 1448",21737
"22451",2019-01-02,"A&A GROCERY MART",21764
"22452",2019-01-02,"FINE FARE",23138
"22453",2019-01-02,"XTRA MART 1417",23535
"22454",2019-01-02,"GOLDEN BRIDGE DELI NY",23747
"22455",2019-01-02,"SHAN MARKET",24278
"22456",2019-01-02,"CARNICERIA RISARALDA",24565
"22457",2019-01-02,"ALPHABET GOURMET DELI",25089
"22458",2019-01-02,"RUSSO BAKERY",25359
"22459",2019-01-02,"GREENHOUSE DESHI SPRMKT",25914
"22460",2019-01-02,"3RD RAIL REDEMPTION CEN",25918
"22461",2019-01-02,"UTICA FOOD MARKET",26109
"22462",2019-01-02,"ALPHABET GOURMET DELI",26154
"22463",2019-01-02,"SPEEDWAY #07585",26615
"22464",2019-01-02,"MY WAY MINI MARKET",26670
"22465",2019-01-02,"KEY FOOD 1448",26791
"22466",2019-01-02,"FOOD MART",27574
"22467",2019-01-02,"COLORADO DELI FOOD",27697
"22468",2019-01-02,"WILD OLIVE",27769
"22469",2019-01-02,"SHAN MARKET",27921
"22470",2019-01-03,"EDIBLE ARRANGEMENTS",289
"22471",2019-01-03,"AL-KADI MARKET",483
"22472",2019-01-03,"INTERNATIONAL FARM",592
"22473",2019-01-03,"FAMILY DOLLAR STORE # 1",1056
"22474",2019-01-03,"ANGIES DELI GRILL",1873
"22475",2019-01-03,"ESTATE OF AHMED MOHAMED",2733
"22476",2019-01-03,"A & A M ART",3049
"22477",2019-01-03,"ALI BABA HALAL MEAT & G",3568
"22478",2019-01-03,"MARTINS BOMBAY GEN STOR",3570
"22479",2019-01-03,"CASSADAGA SHUR FINE",4023
"22480",2019-01-03,"HILLSIDE DELI & GROCERY",4220
"22481",2019-01-03,"CITY FRESH MARKET",4303
"22482",2019-01-03,"JAMAICA FOOD",4385
"22483",2019-01-03,"OK INDOFOOD STORE",4815
"22484",2019-01-03,"DOLLAR TREE #1410",4978
"22485",2019-01-03,"MONSEY GLATT KOSHER",5032
"22486",2019-01-03,"FLX COUNTRY STOP",5128
"22487",2019-01-03,"STEWARTS SHOP 305",5286
"22488",2019-01-03,"PELLEGRINO IMPORTS OF M",5355
"22489",2019-01-03,"CUBA CHEESE SHOPPE",5389
"22490",2019-01-03,"KWIK FILL A0059",5409
"22491",2019-01-03,"ALDI 20",5469
"22492",2019-01-03,"BISMILLAH HALAL MEAT &",5771
"22493",2019-01-03,"LOS TRES AMIGOS DELI &",5981
"22494",2019-01-03,"FAMILY DOLLAR # 4203",6343
"22495",2019-01-03,"ALDI 77",6626
"22496",2019-01-03,"BTM GROCERY & 99 CENTS",6773
"22497",2019-01-03,"SYANA PRODUCE",6880
"22498",2019-01-03,"ONE FAMILY DELI GROCERY",7071
"22499",2019-01-03,"LA MERCED MEXICANA",7091
"22500",2019-01-03,"RITE AID PHARMACY 04824",7297
"22501",2019-01-03,"MI MEXICO FRUIT GROCERY",7300
"22502",2019-01-03,"TE AMO DELI GROCERY",7337
"22503",2019-01-03,"MORRIS AVE DELI",7518
"22504",2019-01-03,"VASILOWS CONFECTIONERY",7954
"22505",2019-01-03,"SAM'S FOOD",8089
"22506",2019-01-03,"STEWARTS SHOP 209",8111
"22507",2019-01-03,"CORNER MARKET",8609
"22508",2019-01-03,"CHATEAUGAY FOOD MART",8699
"22509",2019-01-03,"FORMENT DELI & GROCERY",9421
"22510",2019-01-03,"DOLLAR TREE  #5185",9644
"22511",2019-01-03,"FISHBUSTERS",9721
"22512",2019-01-03,"KEY FOOD",9756
"22513",2019-01-03,"DRIGGS FINEST DELI",9895
"22514",2019-01-03,"ALHAJJAJI FOOD CORP",9932
"22515",2019-01-03,"KINGS HIGHWAY MOBIL",10105
"22516",2019-01-03,"IDEAL FOOD BASKET",10116
"22517",2019-01-03,"MEEKER PETROLEUM",10198
"22518",2019-01-03,"MAMMA ROSARIA",10222
"22519",2019-01-03,"PRIME DELI AND GROCERY",10443
"22520",2019-01-03,"J & W SUPERMARKET",10749
"22521",2019-01-03,"OSAKANA",11261
"22522",2019-01-03,"PAULA FIRST GARDEN",11637
"22523",2019-01-03,"SUNWELL FRUIT",11659
"22524",2019-01-03,"TRIANOS MEATS",12231
"22525",2019-01-03,"TULSHI GROCERY",12739
"22526",2019-01-03,"251 DELI DELI",12913
"22527",2019-01-03,"CO-HEN KITCHEN",13008
"22528",2019-01-03,"CO-HEN KITCHEN",13104
"22529",2019-01-03,"7 ELEVEN STORE #35516",13144
"22530",2019-01-03,"FINE FARE",13218
"22531",2019-01-03,"BAKED BY MELISSA",13365
"22532",2019-01-03,"CO-HEN KITCHEN",14263
"22533",2019-01-03,"RITE AID #10766",14637
"22534",2019-01-03,"SUNOCO",14858
"22535",2019-01-03,"ALDI #47",14896
"22536",2019-01-03,"317 LIBERTY DELI & GROC",14980
"22537",2019-01-03,"EARTHBOUND METAPHYSICAL",15093
"22538",2019-01-03,"SWEET ON CHOCOLATE",15220
"22539",2019-01-03,"FREDDIE",15304
"22540",2019-01-03,"HOMEBREW EMPORIUM",15539
"22541",2019-01-03,"RITE AID #10687",15540
"22542",2019-01-03,"NOME SUPERETTE",15612
"22543",2019-01-03,"JOSE FINA MINI MARKET",15618
"22544",2019-01-03,"TROY MINI MARKET",15732
"22545",2019-01-03,"RITE AID #04274",15960
"22546",2019-01-03,"FAISAL WEST INDIAN GROC",16177
"22547",2019-01-03,"DOLLAR TREE #06141",16544
"22548",2019-01-03,"AFRICAN HOMELAND STORE",16806
"22549",2019-01-03,"7-ELEVEN STORE 33345A",16841
"22550",2019-01-03,"AUTUMNS HARVEST FARM",16850
"22551",2019-01-03,"STEWARTS SHOP 258",16868
"22552",2019-01-03,"CUMBERLAND FARMS 1528",16975
"22553",2019-01-03,"7 ELEVEN STORE #15879J",17108
"22554",2019-01-03,"RATHORE ENTERPRISE",17295
"22555",2019-01-03,"OUT OF THE BLUE SEAFOOD",17345
"22556",2019-01-03,"A PLUS #40191H",17502
"22557",2019-01-03,"SPEEDWAY #07888",17588
"22558",2019-01-03,"YAZI PETROLEUM",17654
"22559",2019-01-03,"ALDI 6",17746
"22560",2019-01-03,"EDIBLE ARRANGEMENTS",17796
"22561",2019-01-03,"HANDY PANTRY",17897
"22562",2019-01-03,"PIT STOP 7",18258
"22563",2019-01-03,"EMAD DELI",18439
"22564",2019-01-03,"J & J MINI MART",20394
"22565",2019-01-03,"MEEKER PETROLEUM",20531
"22566",2019-01-03,"FAMILY DOLLAR STORE # 1",20557
"22567",2019-01-03,"MARTINS BOMBAY GEN STOR",20614
"22568",2019-01-03,"7 ELEVEN STORE #34298B",20708
"22569",2019-01-03,"CHATEAUGAY FOOD MART",21180
"22570",2019-01-03,"ALHAJJAJI FOOD CORP",21270
"22571",2019-01-03,"DOLLAR TREE  #5345",21603
"22572",2019-01-03,"IRVS MINI MART",21629
"22573",2019-01-03,"ALHAJJAJI FOOD CORP",22035
"22574",2019-01-03,"AL-KADI MARKET",22113
"22575",2019-01-03,"ALI GOURMET DELI",22257
"22576",2019-01-03,"PRIME DELI AND GROCERY",22312
"22577",2019-01-03,"J & J MINI MART",22739
"22578",2019-01-03,"CO-HEN KITCHEN",22777
"22579",2019-01-03,"7 ELEVEN STORE #34298B",23257
"22580",2019-01-03,"EXPRESS MART #401/SPEED",23370
"22581",2019-01-03,"HEALTHY MARKET",23835
"22582",2019-01-03,"MI CHAPINCITA",23967
"22583",2019-01-03,"SAM'S FOOD",24337
"22584",2019-01-03,"MILK & HONEY",24903
"22585",2019-01-03,"ESTATE OF AHMED MOHAMED",25248
"22586",2019-01-03,"FOOD BAZAAR",25330
"22587",2019-01-03,"SWEET CORNER DELI AND G",25400
"22588",2019-01-03,"GEDDES DELI & GROCERY",25580
"22589",2019-01-03,"ESTATE OF AHMED MOHAMED",26084
"22590",2019-01-03,"HEALTHY MARKET",26330
"22591",2019-01-03,"LEE & GIANT FOOD",26527
"22592",2019-01-03,"FORMENT DELI & GROCERY",26673
"22593",2019-01-03,"YOUR CHOICE DELI GROCER",27063
"22594",2019-01-03,"AFB GOLDEN MANGO",27337
"22595",2019-01-03,"ADEN FOOD MARKET",27645
"22596",2019-01-04,"7 ELEVEN STORE # 35670B",249
"22597",2019-01-04,"322 EAST 34",1043
"22598",2019-01-04,"PRINCESS DELI AND SMOKE",1097
"22599",2019-01-04,"WINSOME DELI",1139
"22600",2019-01-04,"7 ELEVEN STORE # 35670B",1551
"22601",2019-01-04,"SHOP FAIR",1655
"22602",2019-01-04,"7 ELEVEN STORE # 35670B",1707
"22603",2019-01-04,"DOLLAR TREE  #4729",1905
"22604",2019-01-04,"LUCKY 7S DELI ON 5TH",2713
"22605",2019-01-04,"CJ SUSHI WORLD @ NSF 2",2899
"22606",2019-01-04,"PRICE CHOPPER 224",2969
"22607",2019-01-04,"QUICKSCRIPT PHARMACY",4187
"22608",2019-01-04,"YEAH PIEROGI",5092
"22609",2019-01-04,"HERNANDEZ MARKET",5811
"22610",2019-01-04,"JYJ DELI GROCERY",5818
"22611",2019-01-04,"MIKE DELICATESSEN",5893
"22612",2019-01-04,"DOLLAR TREE  #4189",6029
"22613",2019-01-04,"LARK CENTRAL MARKET",6081
"22614",2019-01-04,"BENS MARKET",6169
"22615",2019-01-04,"IMPERIAL MART",6191
"22616",2019-01-04,"EL PILON MARKET",6344
"22617",2019-01-04,"DOLLAR TREE  #4729",6591
"22618",2019-01-04,"NUTTINGS",6671
"22619",2019-01-04,"GENERAL STORE THE",6719
"22620",2019-01-04,"LA FAVORITA FOOD",6907
"22621",2019-01-04,"RITE AID #07848",7029
"22622",2019-01-04,"TACOS-VIP",7134
"22623",2019-01-04,"DARU SALAM FOOD & MEAT",7342
"22624",2019-01-04,"MIRAPAKAY INDIAN GROCER",8435
"22625",2019-01-04,"CROSBYS 40023",8451
"22626",2019-01-04,"CIRCLE PLAZA DELI",8594
"22627",2019-01-04,"PA GROCERY",8726
"22628",2019-01-04,"CROSBYS #40093",8785
"22629",2019-01-04,"SYCAMORE HALAL MEAT & F",8938
"22630",2019-01-04,"MET FOODS",9266
"22631",2019-01-04,"NET COST MARKET",9656
"22632",2019-01-04,"COMMUNITY DELI GOURMET",9896
"22633",2019-01-04,"SOUTHSIDE GROCERY",10902
"22634",2019-01-04,"RALPH SNACK AND GROCERY",10967
"22635",2019-01-04,"NEW WAY NATURAL MARKET",10989
"22636",2019-01-04,"SUPER FAMOUS DELI",11144
"22637",2019-01-04,"PRINCESS DELI AND SMOKE",11197
"22638",2019-01-04,"RITE AID #04867",11283
"22639",2019-01-04,"FAT BOY SUPER MART",11410
"22640",2019-01-04,"ROEBLING DELI STOP ONE",11414
